ifscode,wbcode,year,discoveryyear,disctype,urr,urr_oil,urr_gas,urr_conden,onshrshare,lnurt_h,discovery,discnopast3,discnonseq,sizecom10,sizecom5,discountrate,sizerisk,sizerealistic,sizerealistic_oilcond,sizerealistic_gas,sizeonshore,sizeoffshore,sizerealtype,lngdplcu,lnclcu,embi,in_embi_dumm,ln_rer_def,ln_rer_cpi,oil_rent,fuel_exp,oil_price,lngovlcu,inv_gdp,ca_gdp,debt_gdp,tb_gdp,inv_n,inv_m,inv_c,inv_o
419,BHR,1965,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,11.26661,,,0,,,,,1.4200000,,,,,,,,,
419,BHR,1966,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,12.93777,,,0,,,,,1.3600000,,,,,,,,,
419,BHR,1967,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,15.27776,,,0,,,,,1.3300000,,,,,,,,,
419,BHR,1968,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,17.70542,,,0,,,,,1.3200000,,,,,,,,,
419,BHR,1969,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,19.79959,,,0,,,,,1.2700000,,,,,,,,,
419,BHR,1970,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,21.71533,,,0,,,,77.87215097,1.2100000,,,,,,,,,
419,BHR,1971,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,23.22197,,,0,,,,81.41452957,1.6900000,,,,,,,,,
419,BHR,1972,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,33.7313,,,0,,,,78.28150084,1.8200000,,,,,,,,,
419,BHR,1973,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,46.82571,,,0,,,,80.62253411,2.8075000,,,,,,,,,
419,BHR,1974,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,55.0212,,,0,,,,84.47690923,10.9749994,,,,,,,,,
419,BHR,1975,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,45.70174,,,0,,,,81.45615271,10.4325001,,,,,,,,,
419,BHR,1976,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,67.37853,,,0,,,,78.95787481,11.6300001,,,,,,,,,
419,BHR,1977,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,80.7467,,,0,,,,78.63228041,12.5650001,,,,,,,,,
419,BHR,1978,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,88.19425,,,0,,,,79.65928143,12.9166667,,,,,,,,,
419,BHR,1979,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,87.83536,,,0,,,,0.727744592,29.8166665,,,,,,,,,
419,BHR,1980,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,95.06217,,,0,-87.56093796,-152.1365129,18.53105121,0.290528101,35.8458328,,,5.999613309,,9.918785168,,,,
419,BHR,1981,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,97.80106,,,0,-88.01413927,-153.3133054,13.90940517,0.213286222,34.2941662,,,12.3859192,,10.62964954,,,,
419,BHR,1982,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,104.0102,,,0,-96.45044392,-155.8753679,10.10165296,0.129751979,31.7566668,,,11.67274587,,10.00948354,,,,
419,BHR,1983,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,110.7709,,,0,-88.23983914,-155.6425319,9.613240836,0.057021754,28.7291667,,,2.748504707,,1.367131875,,,,
419,BHR,1984,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,114.8719,,,0,-84.37637816,-151.7537814,8.80159777,0.175614336,27.4933333,,,5.590738855,,8.478038825,,,,
419,BHR,1985,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,113.9377,,,0,-76.34906487,-145.5982139,9.301549045,0.072613676,26.4583333,,,1.063287452,,14.33981502,,,,
419,BHR,1986,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,114.4206,,,0,-49.33934966,-141.3950904,5.839705777,0.034291311,13.1958333,,,-2.256687288,,15.46571404,,,,
419,BHR,1987,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,113.1906,,,0,-56.04620532,-136.0356693,6.935085959,0.00424573,16.9375000,,,-5.935393283,,9.60483061,,,,
419,BHR,1988,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,118.972,75.69313,,0,-68.00321149,-132.3418514,5.388227433,0.003700127,13.2166667,,,5.186409022,,12.14711587,,,,
419,BHR,1989,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,123.2865,76.08248,,0,-67.39824911,-129.1026959,7.240351586,0.004304551,15.7041667,,,-4.997590693,,6.835547601,,,,
419,BHR,1990,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,130.309,74.96838,,0,-66.34697559,-124.7704334,8.618329074,0.004427745,20.4625000,,,1.647384306,8.727364185,2.84834004,,,,
419,BHR,1991,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,132.5697,76.14645,,0,-65.6061207,-121.3842029,4.337098237,0.032088902,16.5625000,,,-13.05525148,16.37955868,-10.62395575,,,,
419,BHR,1992,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,139.4504,77.60875,,0,-60.8519646,-118.2277837,4.305154207,0.025898214,17.1875000,,,-17.39811912,21.29982087,-12.37684729,,,,
419,BHR,1993,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,146.7789,78.09385,,0,-60.70972295,-117.8260188,4.115819947,0.00933351,14.9416667,,,-6.525852998,19.34741472,3.406127035,,,,
419,BHR,1994,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,149.9408,77.84981,,0,-62.29508603,-116.06559,3.501962332,55.54908803,14.6666667,,,-4.590618341,17.88000297,5.684532597,,,,
419,BHR,1995,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,151.8451,80.58291,,0,-64.33593689,-115.9669215,3.610023203,53.12921771,16.1150000,,,4.058185985,16.98645162,11.54405889,,,,
419,BHR,1996,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,155.0432,81.922,,0,-63.25247923,-112.6246035,3.689919531,0.017637078,18.5400000,,,4.267952568,15.81310272,11.77701413,,,,
419,BHR,1997,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,157.3637,83.01869,,0,-62.89460202,-112.7162795,3.657795527,,18.0970833,,,-0.489253689,16.96058238,9.563105252,,,,
419,BHR,1998,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,162.0989,84.03416,,0,-52.50327113,-110.8087184,2.229512795,,12.1275833,,,-12.57181795,21.16468109,0.718248749,,,,
419,BHR,1999,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,167.8998,86.95218,,0,-53.25933037,-107.3483313,3.084134304,,17.1650000,,,-0.557004154,23.69150527,15.90334252,,,,
419,BHR,2000,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,174.6826,97.08203,,0,-62.0680533,-103.3198836,3.903355667,0.03992076,26.0841174,2022.581701,14.94256146,9.160250947,25.74499223,22.55424557,,,,
419,BHR,2001,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,177.1431,103.6018,,0,-58.79225236,-99.31798971,3.135678152,66.93353732,22.7148206,2026.863149,13.20251031,2.517016573,27.10475071,20.1816857,,,,
419,BHR,2002,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,180.4368,105.9591,,0,-62.71305127,-97.24763213,2.95888911,69.36640397,23.7205999,2034.753913,17.33099209,-0.515262007,28.26580727,13.83036281,,,,
419,BHR,2003,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,186.543,111.3067,,0,-69.12547553,-96.58398098,3.077638558,72.5181646,26.7381408,2046.586722,18.83518623,1.809902464,32.45333344,16.03277946,,,,
419,BHR,2004,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,193.291,113.3216,,0,-76.89677398,-96.26764142,3.374655677,75.54461779,33.4558661,2050.26067,17.01823414,3.586103759,29.39854314,16.47353796,,,,
419,BHR,2005,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,199.8407,117.2501,,0,-86.69941588,-95.48450891,3.880897819,78.15928027,49.2941589,2057.62844,20.85073272,9.231807207,,19.47530149,,,,
419,BHR,2006,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,206.1087,119.0863,,0,-92.19229232,-94.29709138,3.995103034,80.5901159,61.4308120,2061.259123,24.34349736,11.82082189,,22.17355368,,,,
419,BHR,2007,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,214.0752,124.8743,,0,-97.63838676,-94.68911118,3.651214389,80.83024976,68.3690539,2069.877845,30.95488624,13.37586074,,21.57400789,,,,
419,BHR,2008,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,220.125,143.6203,,0,-106.4794176,-94.38713426,4.162801934,69.06259078,93.7771335,2078.389046,34.55338756,8.777945526,,19.27220555,,,,
419,BHR,2009,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,222.6384,154.6519,,0,-91.79999976,-97.50046576,2.722960714,68.60204297,61.7549198,2091.27285,23.69382348,2.441233869,,18.96746232,,,,
419,BHR,2010,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,226.8842,165.4717,,0,-97.81661356,-97.81661356,3.331258135,74.3474764,78.0611548,2094.640939,26.04517904,2.99484203,,18.60844688,,,,
419,BHR,2011,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,228.9626,174.4511,,0,-105.0405303,-94.30628067,4.313749328,71.84392274,106.0339382,2111.249993,22.35294118,11.28465804,,31.48983364,,,,
419,BHR,2012,,,0,0,0,0,,0,0,0,0,0,0,0.0658238,0,0,0,0,0,0,0,232.2704,176.2011,,0,-106.1110519,-94.97899403,4.759970118,64.14880278,108.9044499,2125.289948,23.67031678,8.383851463,,18.40639904,,,,
423,CYP,1960,,,0,0,0,0,,0,0,0,0,,,0.0583359,,,,,,,,,,,0,,,,,1.6300001,,,,,,,,,
423,CYP,1961,,,0,0,0,0,,0,0,0,0,,,0.0583359,,,,,,,,,,,0,,,,,1.5700000,,,,,,,,,
423,CYP,1962,,,0,0,0,0,,0,0,0,0,,,0.0583359,,,,,,,,,,,0,,,,,1.5200000,,,,,,,,,
423,CYP,1963,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,54.38406,,,0,,,,,1.5000000,,,,,,,,,
423,CYP,1964,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,45.7456,,,0,,,,,1.4500000,,,,,,,,,
423,CYP,1965,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,67.16526,,,0,,,,,1.4200000,,,,,,,,,
423,CYP,1966,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,73.14532,,,0,,,,,1.3600000,,,,,,,,,
423,CYP,1967,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,85.92514,,,0,,,,,1.3300000,,,,,,,,,
423,CYP,1968,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,91.20142,,,0,,,,,1.3200000,,,,,,,,,
423,CYP,1969,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,100.4517,,,0,,,,,1.2700000,,,,,,,,,
423,CYP,1970,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,103.4842,,,0,,,,,1.2100000,,,,,,,,,
423,CYP,1971,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,115.4643,,,0,,,,,1.6900000,,,,,,,,,
423,CYP,1972,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,122.0136,,,0,,,,0.285822302,1.8200000,,,,,,,,,
423,CYP,1973,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,125.5795,,,0,,,,,2.8075000,,,,,,,,,
423,CYP,1974,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,107.0498,,,0,,,,0.033318915,10.9749994,,,,,,,,,
423,CYP,1975,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,85.96824,,,0,,,0,0.423863805,10.4325001,2023.708556,24.70162654,,,,,,,
423,CYP,1976,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,101.5396,,,0,,,0,3.852988162,11.6300001,2038.522731,26.91092428,-4.609220683,,-13.78537562,,,,
423,CYP,1977,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,116.1861,89.9377,,0,,,0,1.846303649,12.5650001,2039.629238,38.00271746,-14.23695716,,-24.97302321,,,,
423,CYP,1978,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,123.6648,97.9699,,0,,,0,2.425025743,12.9166667,2038.661714,42.79145095,-19.19039139,,-26.49440432,,,,
423,CYP,1979,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,133.11,103.4121,,0,,,0,5.0557073,29.8166665,2042.94373,45.29580558,-18.60863465,,-24.10365499,,,,
423,CYP,1980,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,138.8614,109.503,,0,,-90.92548708,0,5.233064864,35.8458328,2051.116733,45.07084816,-11.99079817,,-15.65903576,,,,
423,CYP,1981,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,141.8668,112.4402,,0,,-73.59227293,0,5.679053207,34.2941662,2058.273206,41.12936483,-8.229749309,,-11.41252528,,,,
423,CYP,1982,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,147.9563,121.7427,,0,,-61.82869051,0,6.957071611,31.7566668,2062.13598,40.2508306,-8.251553405,,-11.73922297,,,,
423,CYP,1983,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,153.1276,128.5475,,0,,-53.35394888,0,8.378887132,28.7291667,2068.156453,37.2924152,-9.492537719,,-11.9623554,,,,
423,CYP,1984,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,161.5957,132.8188,,0,,-43.87618612,0,6.303582743,27.4933333,2071.911323,41.68551144,-9.727789956,,-11.00344339,,,,
423,CYP,1985,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,166.2325,138.1072,,0,,-41.27863703,0,8.107197608,26.4583333,2075.674299,36.66944686,-7.415595019,,-8.651527522,,,,
423,CYP,1986,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,169.7523,140.2146,,0,,-57.347677,0,5.875668752,13.1958333,2079.208225,32.85911088,-0.61194822,,-1.991953899,,,,
423,CYP,1987,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,176.6477,150.0162,,0,,-63.92041032,0,5.195870086,16.9375000,2103.865295,32.21502707,-0.207588388,,-1.408234738,,,,
423,CYP,1988,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,184.6365,159.5522,,0,,-66.34878292,0,1.218191122,13.2166667,2112.025297,32.79655007,-2.514264195,,-3.701277371,,,,
423,CYP,1989,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,192.4139,165.0684,,0,,-59.50442064,0,1.793307738,15.7041667,2115.079225,36.46814039,-5.449199675,,-6.804854228,,,,
423,CYP,1990,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,199.5573,175.4893,,0,,-66.32637637,0,1.910747456,20.4625000,2130.955248,33.01082095,-2.760441545,86.61874584,-3.990341244,,,,
423,CYP,1991,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,200.2941,183.906,,0,,-65.71484262,0,1.723549895,16.5625000,2133.838228,32.24538995,-7.284005814,96.3842337,-8.209432782,,,,
423,CYP,1992,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,209.2457,189.4633,,0,,-72.29442993,0,2.203773063,17.1875000,2146.842233,34.24456005,-9.232955279,95.8339898,-9.805791124,,,,
423,CYP,1993,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,209.9441,181.8435,,0,,-64.00942795,0,2.371548651,14.9416667,2131.285826,29.8326423,1.665627014,100.3304423,0.960938662,,,,
423,CYP,1994,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,215.6754,185.9381,,0,,-67.08075295,0,2.606952451,14.6666667,2135.618535,27.04685603,1.001405075,91.66831341,0.662131224,,,,
423,CYP,1995,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,225.1372,200.5593,,0,-64.49915664,-75.32170806,0,1.626424367,16.1150000,2125.477605,25.88474864,-2.064996439,,-0.206944686,,,,
423,CYP,1996,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,226.9302,205.9405,,0,-62.28998658,-72.34385809,0,2.589557709,18.5400000,2132.447315,24.49669286,-4.671565202,,-2.803795896,761000000,67000000,31000000,2000000
423,CYP,1997,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,229.203,209.5506,,0,-53.11342193,-63.85792907,0,1.926599405,18.0970833,2142.89738,24.86698962,-4.378756322,,-1.757836266,750000000,61000000,35000000,1000000
423,CYP,1998,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,234.0904,214.7381,,0,-53.14901736,-63.75933408,0,2.605058098,12.1275833,2156.615112,19.88452331,2.84348004,,-3.20614429,822000000,62000000,39000000,2000000
423,CYP,1999,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,238.8086,218.8797,,0,-49.18910986,-58.4742971,0,3.020950414,17.1650000,2160.096542,21.753587,-1.621587389,,0.743883779,2257500000,151700000,108000000,15900000
423,CYP,2000,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,243.7055,222.6826,,0,-35.99228642,-45.55293868,0,5.919088123,26.0841174,2156.863183,20.31544194,-4.887476688,,-1.230837537,2314800000,203800000,124600000,15700000
423,CYP,2001,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,247.6513,227.7165,,0,-34.1241712,-41.44844286,0,5.090517649,22.7148206,2164.230479,19.54554335,-3.099169158,,1.424665148,2417300000,244500000,137400000,21200000
423,CYP,2002,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,249.7576,230.4653,,0,-42.49838997,-47.81458117,0,3.892595645,23.7205999,2169.108584,20.99359867,-3.320124558,,-0.831254648,2783100000,230700000,121200000,12700000
423,CYP,2003,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,251.6066,233.6542,,0,-62.46991189,-66.18961241,0,3.591574773,26.7381408,2176.631608,20.84936595,-2.007671744,,-0.328227447,2919600000,217800000,128800000,10900000
423,CYP,2004,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,255.753,237.2447,,0,-72.40145641,-75.72297889,0,0.969680764,33.4558661,2174.837151,21.00062641,-4.773275209,,-2.642935018,3426700000,240500000,110300000,7600000
423,CYP,2005,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,259.5411,240.6224,,0,-72.30488304,-75.88587508,0,0.038646966,49.2941589,2177.138451,21.3262833,-5.266825292,,-2.447595086,2370900000,161300000,57400000,9900000
423,CYP,2006,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,263.5881,245.6799,,0,-73.48007473,-76.10440162,0,0.057510331,61.4308120,2184.06639,24.61529064,-6.373599196,,-3.591421554,2715600000,201400000,52700000,4300000
423,CYP,2007,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,268.5552,253.5988,,0,-82.29754342,-83.05003618,0,0.00763159,68.3690539,2187.387267,25.18418386,-7.638662988,,-5.986524339,3234200000,222000000,34400000,9600000
423,CYP,2008,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,272.0789,260.7795,,0,,,0,0.004843163,93.7771335,2193.549248,26.34424867,-15.16878612,,-12.83581705,3624100000,263200000,34700000,14400000
423,CYP,2009,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,270.2052,256.0617,,0,,,0,0.000397481,61.7549198,2199.622631,23.22073091,-7.657178063,,-5.280920249,,,,
423,CYP,2010,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,271.5059,257.4542,,0,,,0,0.002404146,78.0611548,2199.274544,22.25921798,-11.36812121,,-7.346319496,,,,
423,CYP,2011,2011,2,1166.6667,0,7,0,0,7.061906,1,1,1,29.21428,53.96297,0.0583359,48.39257,187.0801,0,187.0801,0,189.7818,189.7818,271.9458,258.4315,,0,,,0,0.013896236,106.0339382,2200.767973,19.5383584,-4.007958315,,-2.884292383,,,,
423,CYP,2012,,,0,0,0,0,,0,0,0,0,0,0,0.0583359,0,0,0,0,0,0,0,269.5032,255.7537,,0,,,0,0.00000999,108.9044499,2198.256738,16.01313944,-6.091951094,,-1.573042654,,,,
429,IRN,1960,1960,3,5269.5078,5269.5078,0,0,0.1920483,8.569693,1,0,1,,,0.0844467,,,,,,,,,,,0,,,,,1.6300001,3155.266533,12.1580875,,,,,,,
429,IRN,1961,1961,3,15881.152,10910.6,29.82331,0,0.6592921,9.672888,1,0,0,,,0.0844467,,,,,,,,,,,0,,,,,1.5700000,3160.464783,12.45695842,,,,,,,
429,IRN,1962,1962,2,1785.4967,1702.3,0.49918,0,0,7.487452,1,0,0,,,0.0844467,,,,,,,,1233.311,,,0,,,,,1.5200000,3157.577747,10.57792478,,,,,,,
429,IRN,1963,1963,1,10646.875,9694.5,5.71425,0,1,9.273022,1,0,0,,,0.0844467,,,,,,,,1239.65,,,0,,,,86.58671154,1.5000000,3160.805693,11.82633885,,,,,,,
429,IRN,1964,1964,1,58646.787,33769.5,149.26372,0,1,10.97929,1,0,0,,,0.0844467,,,,,,,,1245.203,,,0,,,,87.99886738,1.4500000,3168.866669,11.387936,,,,,,,
429,IRN,1965,1965,3,8586.0333,5475.5,18.6632,0,0.8092057,9.057892,1,0,0,,,0.0844467,,,,,,,,1256.789,,,0,,,,86.72392674,1.4200000,3188.432986,13.46023119,,,,,,,
429,IRN,1966,1966,2,8900.9333,1067.6,47,0,0,9.093911,1,0,0,,,0.0844467,,,,,,,,1266.345,,,0,,,,87.27069375,1.3600000,3215.519753,12.02185346,,,,,,,
429,IRN,1967,1967,2,4140.2533,4079.2,0.36632,0,0,8.328512,1,0,0,,,0.0844467,,,,,,,,1277.016,,,0,,,,90.37252785,1.3300000,3227.447454,12.92191151,,,,,,,
429,IRN,1968,1968,1,6510,6240,1.62,0,1,8.781095,1,0,0,,,0.0844467,,,,,,,,1291.033,,,0,,,,89.25440946,1.3200000,3239.970622,12.93034977,,,,,,,
429,IRN,1969,1969,1,990.90667,508,2.89744,0,1,6.89862,1,0,0,,,0.0844467,,,,,,,,1303.226,,,0,,,,88.89596689,1.2700000,3256.513789,12.03023063,,,,,,,
429,IRN,1970,,,0,0,0,0,,0,0,0,0,0,0,0.0844467,0,0,0,0,0,0,0,1312.182,,,0,,,13.55510693,88.61827106,1.2100000,3272.817945,12.51655124,,,,,,,
429,IRN,1971,,,0,0,0,0,,0,0,0,0,0,0,0.0844467,0,0,0,0,0,0,0,1324.034,,,0,,,17.08738096,87.31187156,1.6900000,3287.872843,12.71218749,,,,,,,
429,IRN,1972,1972,1,16666.667,0,100,0,1,9.721166,1,0,1,32.91875,60.80566,0.0844467,39.45032,44.94506,0,44.94506,55.54766,0,55.54766,1339.628,,,0,,,18.48190828,88.25513027,1.8200000,3313.524702,12.82240213,,,,,,,
429,IRN,1973,1973,1,2090.3333,0,11.642,150,1,7.645079,1,0,0,3.289803,6.076737,0.0844467,3.942548,6.831801,0.7846958,6.448102,6.981103,0,6.981103,1350.738,,,0,,,19.87210566,89.76931988,2.8075000,3336.234873,13.601105,,,,,,,
429,IRN,1974,1974,1,3506.5,330,18.6,76.5,1,8.162374,1,0,0,6.227034,11.50222,0.0844467,7.462568,20.3239,3.666812,18.513,21.56277,0,21.56277,1358.25,,,0,,,49.31870118,97.33175846,10.9749994,3342.594216,15.36745361,,,,,,,
429,IRN,1975,1975,1,2333.3333,0,14,0,1,7.755053,1,0,0,3.363155,6.21223,0.0844467,4.030454,13.2802,0,13.2802,13.67078,0,13.67078,1361.109,,,0,,,38.19830631,97.04257554,10.4325001,3390.689138,20.87701747,,,,,,,
429,IRN,1976,1976,1,500,500,0,0,1,6.214608,1,0,0,2.387202,4.409504,0.0844467,2.860857,2.963337,2.963337,0,2.816784,0,2.816784,1371.236,,,0,,,35.32373447,97.61446461,11.6300001,3410.251322,25.94293203,11.25555328,,11.36869657,,,,
429,IRN,1977,,,0,0,0,0,,0,0,0,0,0,0,0.0844467,0,0,0,0,0,0,0,1374.788,,,0,,,30.33449371,99.15105768,12.5650001,3420.626188,22.89360563,3.493791207,,3.543418923,,,,
429,IRN,1978,1978,3,3466.6667,1800,10,0,0.7836539,8.150949,1,0,1,11.30674,20.88517,0.0844467,13.55016,12.9266,7.817838,7.362602,11.17699,3.948294,15.12529,1371.394,,,0,,,29.79046156,,12.9166667,3417.961644,26.20237745,0.133343049,,-0.257711086,,,,
429,IRN,1979,,,0,0,0,0,,0,0,0,0,0,0,0.0844467,0,0,0,0,0,0,0,1351.004,,,0,,,33.74054747,,29.8166665,3419.672043,20.7317222,13.24012771,,12.76663384,,,,
429,IRN,1980,1980,1,1000,1000,0,0,1,6.907755,1,0,1,10.06454,18.59065,0.0844467,12.0615,10.98288,10.98288,0,10.75265,0,10.75265,1334.838,1170.26,,0,907.1441404,847.671792,21.21851914,,35.8458328,3412.17107,29.13269873,-2.583659609,,-3.22374591,,,,
429,IRN,1981,,,0,0,0,0,,0,0,0,0,0,0,0.0844467,0,0,0,0,0,0,0,1342.43,1175.026,,0,902.9443605,846.1979017,14.67052685,,34.2941662,3402.084615,26.63978681,-3.428879169,,-4.045798811,,,,
429,IRN,1982,,,0,0,0,0,,0,0,0,0,0,0,0.0844467,0,0,0,0,0,0,0,1355.885,1184.885,,0,912.4707602,841.5313428,15.67699562,,31.7566668,3401.037699,22.9434494,4.551851215,,4.246171341,,,,
