year,country,sector,M,D,OUT,Mw,Dw,TLS
2008,NOR,F09,320006.724700,254900.215400,631909.866300,10334.528800,3273.916900,11615.039300
2008,NZL,B06,593.595400,475.899500,1353.219000,6.443800,5.770200,12.303900
2008,NZL,B0609,867.942000,710.198000,1857.913200,7.649200,6.829700,18.409800
2008,NZL,F,144889.406800,124454.134500,270822.883200,463.238000,398.211000,2531.041900
2008,NZL,F09,144615.060200,124219.836000,270318.189000,462.032600,397.151500,2524.936000
2008,PAK,B06,1891.226500,1436.428400,4872.972400,126.890000,96.686100,37.734200
2008,PAK,B0609,1981.223900,1509.342300,5087.163000,129.646900,98.824500,40.378500
2008,PAK,F,114434.094200,99215.349500,247687.657400,2159.618300,1730.589500,622.965300
2008,PAK,F09,114344.096800,99142.435600,247473.466800,2156.861400,1728.451100,620.321000
2008,PER,B06,1408.166300,1227.153800,3834.201400,25.150100,18.191300,40.620800
2008,PER,B0609,2078.078300,1777.484900,5929.153600,25.731400,18.623600,58.934000
2008,PER,F,102937.421800,84600.139100,214154.659900,215.815000,151.551000,2818.457300
2008,PER,F09,102267.509800,84049.808000,212059.707700,215.233700,151.118700,2800.144100
2008,PHL,B06,294.623500,181.604900,1192.248200,18.133700,0.041000,8.052600
2008,PHL,B0609,362.494700,231.071500,1319.733000,19.817300,0.057600,10.687900
2008,PHL,F,176096.817500,142725.870600,350261.749500,1961.920100,243.046600,2615.352800
2008,PHL,F09,176028.946300,142676.404000,350134.264700,1960.236500,243.030000,2612.717500
2008,POL,B06,98.960100,73.358900,219.191300,1.369000,0.448100,8.564500
2008,POL,B0609,275.236100,197.587000,587.050600,2.347100,0.853700,27.637300
2008,POL,F,607132.960600,475086.740100,1100323.634900,2061.603500,799.356100,27780.906400
2008,POL,F09,606956.684600,474962.512000,1099955.775600,2060.625400,798.950500,27761.833600
2008,PRT,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2008,PRT,B0609,11.375300,9.053100,19.474100,0.015000,0.008200,0.745500
2008,PRT,F,257040.407600,198573.610400,496854.177900,265.548200,143.744400,9998.534600
2008,PRT,F09,257029.032300,198564.557300,496834.703800,265.533200,143.736200,9997.789100
2008,ROU,B06,1242.450200,939.487300,2140.500500,35.446400,0.003800,52.784400
2008,ROU,B0609,1897.856700,1445.780600,3269.904200,43.394100,0.007400,90.891400
2008,ROU,F,196867.072600,156088.721100,395122.526300,1280.808200,131.443700,6777.284400
2008,ROU,F09,196211.666100,155582.427800,393993.122600,1272.860500,131.440100,6739.177400
2008,RUS,B06,12524.179100,11995.451200,128646.800500,45.160800,12.858600,169.229800
2008,RUS,B0609,90701.038800,84535.050100,219859.652100,242.408200,77.751700,5964.045000
2008,RUS,F,1268713.244500,1116850.174300,2752374.324600,4157.214200,1661.895200,59474.549700
2008,RUS,F09,1190536.384800,1044310.575400,2661161.473000,3959.966800,1597.002100,53679.734500
2008,SAU,B06,15163.430700,8977.685400,238356.531700,91.237400,48.385500,78.948800
2008,SAU,B0609,15421.002700,9136.418100,239028.221300,92.008100,48.800500,80.657700
2008,SAU,F,205197.606600,139764.122600,498959.521200,523.835100,303.031400,1063.004600
2008,SAU,F09,204940.034600,139605.389900,498287.831600,523.064400,302.616400,1061.295700
2008,SEN,B06,0.383400,0.110300,3.422900,0.200100,0.000000,0.004000
2008,SEN,B0609,5.228500,4.466700,9.969900,0.213600,0.001300,0.133300
2008,SEN,F,11834.040700,8429.287500,27458.726000,536.554800,7.900900,430.327900
2008,SEN,F09,11829.195600,8424.931100,27452.179000,536.541300,7.899600,430.198600
2008,SGP,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2008,SGP,B0609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2008,SGP,F,317696.691200,164792.244200,505837.078000,17619.816100,3621.285700,4581.707200
2008,SGP,F09,317696.691200,164792.244200,505837.078000,17619.816100,3621.285700,4581.707200
2008,STP,B06,0.189100,0.111400,0.438600,0.040600,0.000200,0.002600
2008,STP,B0609,0.301900,0.187400,0.635500,0.050900,0.000400,0.004800
2008,STP,F,195.481900,150.730600,374.125900,7.140400,0.216200,2.914700
2008,STP,F09,195.369100,150.654600,373.929000,7.130100,0.216000,2.912500
2008,SVK,B06,1.557100,1.063100,2.047300,0.003800,0.001500,0.161700
2008,SVK,B0609,117.106100,82.709500,290.199200,0.084400,0.034600,8.711100
2008,SVK,F,123413.724500,78689.894000,216857.050000,223.393900,85.205500,5576.113700
2008,SVK,F09,123298.175500,78608.247600,216568.898100,223.313300,85.172400,5567.564300
2008,SVN,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2008,SVN,B0609,6.689400,4.273100,9.612200,0.040000,0.013100,0.444900
2008,SVN,F,60380.343400,39657.849700,111401.438200,398.354700,126.339400,2363.924500
2008,SVN,F09,60373.654000,39653.576600,111391.826000,398.314700,126.326300,2363.479600
2008,SWE,B06,43.798600,26.420600,64.462200,1.398200,0.673500,2.847000
2008,SWE,B0609,249.084300,173.059100,389.982000,4.442500,2.501100,15.289900
2008,SWE,F,510913.582200,390401.754600,992671.347300,6417.618600,3629.498700,23348.084500
2008,SWE,F09,510708.296500,390255.116100,992345.827500,6414.574300,3627.671100,23335.641600
2008,THA,B06,2101.469900,1188.249800,9233.761300,47.478400,1.231100,44.339800
2008,THA,B0609,2196.691400,1249.607000,10245.195100,48.738500,1.358000,52.597700
2008,THA,F,447196.841700,303800.651600,718023.055400,4374.739400,1322.165900,11031.940500
2008,THA,F09,447101.620200,303739.294400,717011.621600,4373.479300,1322.039000,11023.682600
2008,TUN,B06,602.315500,461.920100,2290.497700,19.418600,0.036300,6.693900
2008,TUN,B0609,728.024600,564.469500,2543.213800,19.970600,0.041600,7.170200
2008,TUN,F,39673.179700,25886.521900,80177.322900,626.838100,90.612200,467.917200
2008,TUN,F09,39547.470600,25783.972500,79924.606800,626.286100,90.606900,467.440900
2008,TUR,B06,488.742300,375.449600,1771.533400,50.465700,29.431400,32.842200
2008,TUR,B0609,550.808000,425.213500,2227.439900,53.085800,31.036500,37.518900
2008,TUR,F,682814.557500,562501.040300,1399434.342000,14910.826900,9798.078600,31278.764200
2008,TUR,F09,682752.491800,562451.276400,1398978.435500,14908.206800,9796.473500,31274.087500
2008,TWN,B06,172.130900,95.310900,381.084700,0.621800,0.385000,2.021100
2008,TWN,B0609,739.532900,410.405100,1180.449700,2.345100,1.240400,14.146200
2008,TWN,F,616796.693200,411549.716000,1021249.128300,5802.083200,4882.848000,5022.225200
2008,TWN,F09,616229.291200,411234.621800,1020449.763300,5800.359900,4881.992600,5010.100100
2008,UKR,B06,3454.132100,2723.739400,7088.455000,278.674800,132.875100,143.503800
2008,UKR,B0609,5622.764400,4474.461600,9380.574400,382.210300,183.174700,209.751100
2008,UKR,F,233620.722400,190289.142800,401653.047800,3597.818200,2013.341100,6931.468900
2008,UKR,F09,231452.090100,188538.420600,399360.928400,3494.282700,1963.041500,6865.221600
2008,USA,B06,115190.959700,83327.198000,369685.929800,1663.058300,743.049200,1403.106600
2008,USA,B0609,164866.905200,129100.405300,479532.421400,1710.151300,785.242600,2338.453600
2008,USA,F,11981167.795400,10721042.897500,26131882.719700,50689.501900,27058.963800,155908.933300
2008,USA,F09,11931491.849900,10675269.690200,26022036.228100,50642.408900,27016.770400,154973.586300
2008,VNM,B06,6785.156800,4367.824500,17783.126300,48.142900,24.897900,192.954900
2008,VNM,B0609,7050.794700,4516.905300,18242.016300,49.780200,25.852800,205.223800
2008,VNM,F,144335.884500,93418.577500,228785.627700,829.403300,558.076600,3791.723100
2008,VNM,F09,144070.246600,93269.496700,228326.737700,827.766000,557.121700,3779.454200
2008,ZAF,B06,1525.595700,1203.023400,1788.433100,71.562700,0.010400,71.500300
2008,ZAF,B0609,2118.623400,1705.280200,2586.510800,81.317500,0.016600,105.559400
2008,ZAF,F,357779.725200,293561.865900,659205.604700,3602.048300,172.603700,13479.859900
2008,ZAF,F09,357186.697500,293059.609100,658407.527000,3592.293500,172.597500,13445.800800
2008,ROW,B06,210648.181900,179666.020700,720012.705100,5231.241700,892.629500,607.237000
2008,ROW,B0609,244025.437900,207279.358900,792064.496800,5665.048000,1046.545600,739.480100
2008,ROW,F,2202700.999500,1779812.836600,4610121.524700,30772.921200,13583.329400,22352.118100
2008,ROW,F09,2169323.743500,1752199.498400,4538069.733000,30339.114900,13429.413300,22219.875000
2009,AGO,B06,11848.231500,5196.801200,35734.877300,182.167700,31.988200,41.791400
2009,AGO,B0609,13380.729500,6189.585200,40217.503700,185.436500,33.869000,46.975800
2009,AGO,F,36305.209800,22044.741500,82721.743300,1382.641200,109.896400,186.924400
2009,AGO,F09,34772.711800,21051.957500,78239.116900,1379.372400,108.015600,181.740000
2009,ARE,B06,9899.839100,7137.690800,83497.351500,209.145700,114.924900,21.210100
2009,ARE,B0609,13823.718600,9730.543100,93803.440900,249.415400,138.232700,31.082900
2009,ARE,F,173781.793500,109936.797600,367312.890200,1973.049200,1141.668500,552.147500
2009,ARE,F09,169857.914000,107343.945300,357006.800800,1932.779500,1118.360700,542.274700
2009,ARG,B06,6352.412700,5775.302900,16699.503000,44.661300,0.020300,373.818500
2009,ARG,B0609,7340.701500,6651.234500,18657.976900,48.664100,0.215100,453.958800
2009,ARG,F,248324.763700,224057.680200,534098.127900,526.879300,121.556900,13662.391800
2009,ARG,F09,247336.474900,223181.748600,532139.654000,522.876500,121.362100,13582.251500
2009,AUS,B06,6592.796700,6080.540700,25225.692600,245.592000,242.423500,111.988900
2009,AUS,B0609,12515.189500,11506.039200,36944.101500,286.749500,282.002000,181.629500
2009,AUS,F,986920.981500,889261.178100,1919896.146400,3112.884300,2835.909300,19025.005400
2009,AUS,F09,980998.588700,883835.679600,1908177.737500,3071.726800,2796.330800,18955.364800
2009,AUT,B06,505.894400,370.661900,1432.939500,3.485600,0.014300,25.978900
2009,AUT,B0609,563.942400,415.739500,1550.630700,3.665500,0.018100,29.370500
2009,AUT,F,364077.445400,284225.406300,732299.756700,1294.830900,105.041000,10919.020500
2009,AUT,F09,364019.397400,284180.328700,732182.065500,1294.651000,105.037200,10915.628900
2009,BEL,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2009,BEL,B0609,12.034900,7.428200,43.530900,0.041200,0.016600,0.482500
2009,BEL,F,519470.447500,373225.246300,967241.176800,2115.514400,388.379600,16069.118300
2009,BEL,F09,519458.412600,373217.818100,967197.645900,2115.473200,388.363000,16068.635800
2009,BGD,B06,363.511800,278.038900,1537.631800,31.128700,14.432200,2.450700
2009,BGD,B0609,387.246300,296.964600,1601.851200,32.554000,15.113100,2.766800
2009,BGD,F,64649.360600,54208.946200,157016.803300,1999.717000,1059.403400,1010.028800
2009,BGD,F09,64625.626100,54190.020500,156952.583900,1998.291700,1058.722500,1009.712700
2009,BGR,B06,7.585100,0.484000,22.528500,0.103300,0.086400,1.966900
2009,BGR,B0609,21.135900,10.440300,40.244100,0.222200,0.127500,2.757200
2009,BGR,F,61389.042500,46247.623100,109223.520700,604.955300,186.080200,2640.171400
2009,BGR,F09,61375.491700,46237.666800,109205.805100,604.836400,186.039100,2639.381100
2009,BLR,B06,137.017100,33.404600,504.885300,1.198200,0.007700,45.559400
2009,BLR,B0609,187.684500,55.747500,660.260400,1.582600,0.015100,59.284000
2009,BLR,F,49777.037800,33344.111500,98940.326300,335.992500,80.862900,5523.669900
2009,BLR,F09,49726.370400,33321.768600,98784.951200,335.608100,80.855500,5509.945300
2009,BRA,B06,20829.565100,18505.020600,41996.874300,1048.263000,391.547100,1841.680800
2009,BRA,B0609,22462.737400,20019.499200,45457.389400,1052.928900,393.596100,1988.481600
2009,BRA,F,1368200.314200,1267738.672500,2859094.777000,4611.650900,2268.868800,84930.680200
2009,BRA,F09,1366567.141900,1266224.193900,2855634.261900,4606.985000,2266.819800,84783.879400
2009,BRN,B06,2147.985800,1784.508600,6477.981000,65.096300,63.394700,-33.431400
2009,BRN,B0609,2335.425000,1952.438300,7005.125600,67.266800,65.487900,-35.779000
2009,BRN,F,10359.662400,9554.953200,18093.797000,106.425800,102.987400,-194.011000
2009,BRN,F09,10172.223200,9387.023500,17566.652400,104.255300,100.894200,-191.663400
2009,CAN,B06,28479.384600,24183.013900,84043.023100,30.893000,22.417500,315.087800
2009,CAN,B0609,35795.971100,29700.389900,100100.535000,48.791200,34.956100,495.839200
2009,CAN,F,1057641.350100,855438.479300,2310018.481700,4889.398100,1212.653000,20658.197800
2009,CAN,F09,1050324.763600,849921.103300,2293960.969800,4871.499900,1200.114400,20477.446400
2009,CHE,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2009,CHE,B0609,154.524400,124.457800,230.684000,1.416800,0.933000,2.601100
2009,CHE,F,598905.932400,482935.612600,1138812.623500,7750.439100,4836.759100,5219.992400
2009,CHE,F09,598751.408000,482811.154800,1138581.939500,7749.022300,4835.826100,5217.391300
2009,CHL,B06,161.960100,142.611900,321.761800,2.288300,0.890200,2.706400
2009,CHL,B0609,320.984000,271.889500,985.797900,4.363000,1.991700,62.494400
2009,CHL,F,153869.166800,125542.181900,316820.193300,3453.689100,1541.340700,6954.964000
2009,CHL,F09,153710.142900,125412.904300,316156.157200,3451.614400,1540.239200,6895.176000
2009,CHN,B06,42074.992100,38118.143900,126037.430200,1162.936700,590.349000,1691.619200
2009,CHN,B0609,48527.365200,44072.401800,137965.483500,1248.434700,637.135300,2024.863900
2009,CHN,F,8559694.802100,7926158.629700,13339099.368200,61398.589400,39936.618200,212805.892100
2009,CHN,F09,8553242.429000,7920204.371800,13327171.314900,61313.091400,39889.831900,212472.647400
2009,CIV,B06,29.347600,21.038000,45.159600,0.062700,0.003300,0.335600
2009,CIV,B0609,40.073600,29.260600,59.676900,0.077500,0.005100,0.429300
2009,CIV,F,18783.297500,14415.241800,41956.968700,90.174100,28.431100,538.376700
2009,CIV,F09,18772.571500,14407.019200,41942.451400,90.159300,28.429300,538.283000
2009,CMR,B06,558.484800,360.685100,1809.265400,3.579400,2.823600,18.003600
2009,CMR,B0609,641.846200,419.030400,2036.058600,4.105000,3.243100,22.122400
2009,CMR,F,14290.960500,11664.721800,39647.909100,207.543900,158.121100,570.543200
2009,CMR,F09,14207.599100,11606.376500,39421.115900,207.018300,157.701600,566.424400
2009,COD,B06,64.585800,44.995500,336.004600,2.629600,0.004400,1.698600
2009,COD,B0609,93.321000,63.315000,429.165700,3.331400,0.068600,2.811300
2009,COD,F,10856.774100,8012.975100,28624.024100,209.453800,45.862800,315.429500
2009,COD,F09,10828.038900,7994.655600,28530.863000,208.752000,45.798600,314.316800
2009,COL,B06,3991.634200,3683.462800,14779.146600,106.726300,0.061300,120.881500
2009,COL,B0609,4045.228300,3727.715700,14910.973000,107.328300,0.062000,125.503300
2009,COL,F,181524.119600,159077.422600,389437.980100,1206.165700,126.947800,6129.336400
2009,COL,F09,181470.525500,159033.169700,389306.153700,1205.563700,126.947100,6124.714600
2009,CRI,B06,0.206100,0.148400,0.661200,0.019200,0.008900,0.014200
2009,CRI,B0609,0.281600,0.206000,0.873700,0.021900,0.010400,0.020100
2009,CRI,F,23380.234100,17707.786200,52537.667900,660.443200,344.296400,973.160800
2009,CRI,F09,23380.158600,17707.728600,52537.455400,660.440500,344.294900,973.154900
2009,CYP,B06,15.087300,10.614600,32.783500,5.628900,3.969300,0.309100
2009,CYP,B0609,15.425600,10.881300,33.333000,5.689800,4.012700,0.322500
2009,CYP,F,24073.963200,17985.369300,47588.923300,2615.050900,1895.732000,630.253900
2009,CYP,F09,24073.624900,17985.102600,47588.373800,2614.990000,1895.688600,630.240500
2009,CZE,B06,79.688800,72.963600,225.198600,0.266600,0.099600,1.253800
2009,CZE,B0609,163.389400,141.309800,399.282100,0.310200,0.110000,4.540700
2009,CZE,F,269619.064700,202666.492900,464881.134800,399.314600,135.247200,7556.830700
2009,CZE,F09,269535.364100,202598.146700,464707.051300,399.271000,135.236800,7553.543800
2009,DEU,B06,2136.432600,1245.011000,3611.661500,8.470100,5.707200,100.547600
2009,DEU,B0609,2553.773500,1583.570600,4369.149300,10.554900,7.129200,122.292700
2009,DEU,F,3132723.555500,2608597.061100,6280467.740600,12299.550900,8447.773600,90593.588700
2009,DEU,F09,3132306.214600,2608258.501500,6279710.252800,12297.466100,8446.351600,90571.843600
2009,DNK,B06,1179.272800,811.212900,8328.117200,71.711400,3.674600,57.989100
2009,DNK,B0609,1384.855600,956.498100,8910.347700,83.784200,4.492900,69.490100
2009,DNK,F,268732.028900,192394.331300,551732.037700,4622.304400,1159.546000,13094.202200
2009,DNK,F09,268526.446100,192249.046100,551149.807200,4610.231600,1158.727700,13082.701200
2009,EGY,B06,2366.909200,1942.491000,27322.635800,116.993200,40.596200,40.725600
2009,EGY,B0609,2541.072700,2076.660500,27998.147900,121.919100,42.577700,45.414500
2009,EGY,F,113918.939400,91725.906800,283892.008400,2362.284700,1139.329100,1472.663300
2009,EGY,F09,113744.775900,91591.737300,283216.496300,2357.358800,1137.347600,1467.974400
2009,ESP,B06,51.268000,43.511700,106.227200,0.042800,0.023500,1.853200
2009,ESP,B0609,142.106100,116.951300,264.312000,0.652600,0.396400,5.748400
2009,ESP,F,1346805.765800,1148263.241500,2768471.569200,2825.462200,1727.554500,24084.453700
2009,ESP,F09,1346714.927700,1148189.801900,2768313.484400,2824.852400,1727.181600,24080.558500
2009,EST,B06,90.598100,53.163800,225.519900,0.634500,0.308900,10.182100
2009,EST,B0609,91.772000,53.862300,227.773800,0.642900,0.313500,10.309100
2009,EST,F,18713.821100,13025.727600,36513.726800,125.701700,86.126700,876.264900
2009,EST,F09,18712.647200,13025.029100,36511.472900,125.693300,86.122100,876.137900
2009,FIN,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2009,FIN,B0609,9.281800,6.785500,33.440400,0.043300,0.038600,0.452100
2009,FIN,F,237888.216300,187292.216800,469804.368200,1397.587600,769.381300,10053.434500
2009,FIN,F09,237878.934500,187285.431300,469770.927800,1397.544300,769.342700,10052.982400
2009,FRA,B06,632.556200,561.065800,868.474900,0.366400,0.284800,30.106400
2009,FRA,B0609,844.616000,734.582200,1217.254400,0.622000,0.473500,45.013100
2009,FRA,F,2222778.075500,1886181.205600,4741744.470300,1599.102000,1061.126800,78126.618800
2009,FRA,F09,2222566.015700,1886007.689200,4741395.690800,1598.846400,1060.938100,78111.712100
2009,GBR,B06,14946.423700,12793.139400,41145.162900,136.382700,24.713700,342.744300
2009,GBR,B0609,20530.589900,17637.390300,50440.731900,148.643500,28.422900,482.600200
2009,GBR,F,1961368.289400,1653206.880400,4192520.794400,4641.577700,1980.966100,60192.097500
2009,GBR,F09,1955784.123200,1648362.629500,4183225.225400,4629.316900,1977.256900,60052.241600
2009,GRC,B06,15.152700,8.096100,24.132900,0.780000,0.391200,0.832800
2009,GRC,B0609,36.100500,23.500400,74.542900,1.403900,0.742200,2.134200
2009,GRC,F,219133.060800,170845.642600,524154.695100,8793.949500,4328.567800,8790.496100
2009,GRC,F09,219112.113000,170830.238300,524104.285100,8793.325600,4328.216800,8789.194700
2009,HKG,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2009,HKG,B0609,139.355800,103.284800,162.355900,6.939300,3.293300,3.201500
2009,HKG,F,227671.094800,180989.021600,436771.674800,14241.444200,6030.081300,4897.541800
2009,HKG,F09,227531.739000,180885.736800,436609.318900,14234.504900,6026.788000,4894.340300
2009,HRV,B06,21.590700,17.448900,198.606200,0.192600,0.155700,6.612700
2009,HRV,B0609,458.546100,378.582400,952.730200,2.530300,2.067800,29.749300
2009,HRV,F,50978.191500,39432.039600,106362.495700,347.494000,290.060000,2731.251900
2009,HRV,F09,50541.236100,39070.906100,105608.371700,345.156300,288.147900,2708.115300
2009,HUN,B06,36.587300,21.828100,88.309300,0.302900,0.109500,2.917200
2009,HUN,B0609,136.477900,85.809100,294.197900,0.373300,0.131200,7.651700
2009,HUN,F,142103.084300,84822.562300,260315.887100,289.774600,89.978000,6726.241100
2009,HUN,F09,142003.193700,84758.581300,260109.998500,289.704200,89.956300,6721.506600
2009,IDN,B06,8323.225000,7010.928500,35478.774400,47.538100,37.888600,73.975500
2009,IDN,B0609,10296.417600,8662.673600,40147.669500,58.787700,47.257900,92.214400
2009,IDN,F,526866.203600,454181.199500,1063529.734900,2870.864800,2502.725800,4342.948000
2009,IDN,F09,524893.011000,452529.454400,1058860.839800,2859.615200,2493.356500,4324.709100
2009,IND,B06,15976.259500,12434.220400,31844.200700,417.594000,0.013200,324.071600
2009,IND,B0609,17855.839300,13931.965300,41965.124900,443.580000,0.015500,395.356400
2009,IND,F,1456283.515800,1219349.017100,2665960.402600,9447.500600,1752.763200,32294.717100
2009,IND,F09,1454403.936000,1217851.272200,2655839.478400,9421.514600,1752.760900,32223.432300
2009,IRL,B06,98.926300,38.152700,157.938600,0.424000,0.308900,4.253700
2009,IRL,B0609,181.426200,86.768000,274.601800,0.893500,0.676700,7.265600
2009,IRL,F,299098.304900,170994.454300,520174.218100,683.406000,490.492900,8655.031800
2009,IRL,F09,299015.805000,170945.839000,520057.554900,682.936500,490.125100,8652.019900
2009,ISL,B06,0.181100,0.122000,0.578800,0.008900,0.000000,0.009000
2009,ISL,B0609,0.200900,0.137200,0.642800,0.009200,0.000000,0.010200
2009,ISL,F,11264.891100,8260.597300,23552.425100,216.748700,26.390100,405.636300
2009,ISL,F09,11264.871300,8260.582100,23552.361100,216.748400,26.390100,405.635100
2009,ISR,B06,91.786300,61.722600,297.598800,3.480900,1.324100,3.747000
2009,ISR,B0609,130.934300,89.593400,398.261100,4.175500,1.646400,5.452600
2009,ISR,F,145268.181400,112775.255000,340352.708400,1722.561700,844.434500,4772.555600
2009,ISR,F09,145229.033400,112747.384200,340252.046100,1721.867100,844.112200,4770.850000
2009,ITA,B06,5056.360000,4296.897600,9737.018200,15.911800,11.716600,196.438000
2009,ITA,B0609,5086.834900,4322.148900,10061.634300,16.381300,11.962200,198.470600
2009,ITA,F,2122537.225700,1825416.542800,4179866.781500,10715.267700,6836.249000,74030.545600
2009,ITA,F09,2122506.750800,1825391.291500,4179542.165400,10714.798200,6836.003400,74028.513000
2009,JOR,B06,79.103100,46.460900,211.765500,1.754300,0.002300,1.027400
2009,JOR,B0609,139.750900,87.192700,374.333700,2.572100,0.006400,2.412700
2009,JOR,F,22641.621400,14306.350600,45110.748700,164.985100,29.454400,214.929100
2009,JOR,F09,22580.973600,14265.618800,44948.180500,164.167300,29.450300,213.543800
2009,JPN,B06,749.242500,715.086300,1362.976000,3.585600,2.046500,28.337200
2009,JPN,B0609,1831.315400,1666.937100,3385.139000,21.296100,5.495000,175.465000
2009,JPN,F,4286841.887800,3881575.072800,9380662.171000,49177.163000,26374.492400,142876.177000
2009,JPN,F09,4285759.814900,3880623.222000,9378640.008000,49159.452500,26371.043900,142729.049200
2009,KAZ,B06,21137.227900,16743.418500,40055.031600,219.087200,38.314700,420.706000
2009,KAZ,B0609,22169.660700,17498.366700,41981.190200,219.974100,38.784100,440.277400
2009,KAZ,F,72165.371800,57876.104300,168405.648300,596.494800,113.913300,1073.045500
2009,KAZ,F09,71132.939000,57121.156100,166479.489700,595.607900,113.443900,1053.474100
2009,KHM,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2009,KHM,B0609,7.878100,6.583300,20.689300,0.118400,0.000300,0.104900
2009,KHM,F,8125.924700,5771.003000,18276.417100,121.557900,13.547800,149.121900
2009,KHM,F09,8118.046600,5764.419700,18255.727800,121.439500,13.547500,149.017000
2009,KOR,B06,63.168300,40.868200,190.523800,17.460300,11.257800,1.022200
2009,KOR,B0609,65.479500,42.689400,199.483600,17.772500,11.459000,1.103700
2009,KOR,F,1294136.893000,994013.225600,2190095.247900,40814.988900,27692.561500,35733.393300
2009,KOR,F09,1294134.581800,994011.404400,2190086.288100,40814.676700,27692.360300,35733.311800
2009,LAO,B06,5.468500,2.964800,55.118500,0.052900,0.023000,0.199800
2009,LAO,B0609,18.419900,11.409800,107.478700,0.102700,0.045500,0.602100
2009,LAO,F,3245.832700,2321.040500,8918.334900,9.585000,4.354300,99.121300
2009,LAO,F09,3232.881300,2312.595500,8865.974700,9.535200,4.331800,98.719000
2009,LTU,B06,28.577200,20.688400,71.159700,0.186600,0.120400,2.038300
2009,LTU,B0609,30.480900,21.806500,88.115000,0.197500,0.126900,2.177000
2009,LTU,F,27860.245500,18523.009300,63598.660600,151.734800,95.244500,2053.680700
2009,LTU,F09,27858.341800,18521.891200,63581.705300,151.723900,95.238000,2053.542000
2009,LUX,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2009,LUX,B0609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2009,LUX,F,85716.535400,39608.335200,136989.012100,80.184000,28.484900,2276.320700
2009,LUX,F09,85716.535400,39608.335200,136989.012100,80.184000,28.484900,2276.320700
2009,LVA,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2009,LVA,B0609,1.426000,1.043200,2.580500,0.019700,0.008000,0.259200
2009,LVA,F,27389.910700,22787.678100,52148.720100,250.349800,137.487600,980.908200
2009,LVA,F09,27388.484700,22786.634900,52146.139600,250.330100,137.479600,980.649000
2009,MAR,B06,1.175700,0.770000,14.277700,0.070000,0.001200,0.240800
2009,MAR,B0609,6.336200,4.653100,70.248200,0.121100,0.003200,0.664300
2009,MAR,F,55628.898700,40684.182100,148582.061300,527.336400,104.887900,2572.847500
2009,MAR,F09,55623.738200,40680.299000,148526.090800,527.285300,104.885900,2572.424000
2009,MEX,B06,4788.295400,4069.254300,48684.041300,111.447900,0.977600,77.912400
2009,MEX,B0609,10667.964800,8987.857200,58765.076500,176.033200,3.385200,198.916600
2009,MEX,F,693157.195000,547698.779100,1571679.464800,3908.808800,460.192700,9711.362100
2009,MEX,F09,687277.525600,542780.176200,1561598.429600,3844.223500,457.785100,9590.357900
2009,MLT,B06,6.886100,4.346100,9.794700,0.084700,0.040300,0.184500
2009,MLT,B0609,24.000900,14.700400,34.122800,0.207800,0.108000,0.791900
2009,MLT,F,15038.852100,10643.577400,23070.217200,83.408300,48.979700,384.910000
2009,MLT,F09,15021.737300,10633.223100,23045.889100,83.285200,48.912000,384.302600
2009,MMR,B06,1054.145000,842.555300,1927.147300,93.835400,55.336600,9.150600
2009,MMR,B0609,1060.583400,847.989100,1939.630500,94.051900,55.469800,9.208700
2009,MMR,F,33108.508300,31062.006800,61431.148700,437.744900,293.650200,119.421500
2009,MMR,F09,33102.069900,31056.573000,61418.665500,437.528400,293.517000,119.363400
2009,MYS,B06,17219.440300,12923.573400,27844.452700,202.470200,146.543900,79.819600
2009,MYS,B0609,18565.670900,13879.196400,30510.686800,211.537900,152.631600,87.988200
2009,MYS,F,308333.711000,219214.109500,499441.514100,1523.260500,969.900700,1283.979900
2009,MYS,F09,306987.480400,218258.486500,496775.280000,1514.192800,963.813000,1275.811300
2009,NGA,B06,13258.624900,8930.220900,41039.405400,1858.016200,1.951900,307.136000
2009,NGA,B0609,13284.191300,8949.407100,41096.180600,1859.471900,1.955400,307.799400
2009,NGA,F,183169.332200,164728.200700,442261.197700,2278.487700,78.730700,3237.948700
2009,NGA,F09,183143.765800,164709.014500,442204.422500,2277.032000,78.727200,3237.285300
2009,NLD,B06,4160.798700,3106.331200,23994.851500,36.181500,20.832200,151.873600
2009,NLD,B0609,6460.334200,4718.442100,30398.272400,39.467100,23.423600,226.546100
2009,NLD,F,796600.267700,588101.605600,1582252.185200,5922.707000,3861.116100,25740.195500
2009,NLD,F09,794300.732200,586489.494700,1575848.764300,5919.421400,3858.524700,25665.523000
2009,NOR,B06,7968.159000,6576.936600,77955.904400,59.431900,18.325900,85.678300
